name.1,wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,vector_1,vector_2,vector_3,vector_4,vector_5,vector_6,vector_7,vector_8,vector_9,vector_10,vector_11,vector_12,vector_13,vector_14,vector_15,vector_16,vector_17,vector_18,vector_19,vector_20,bug
org.apache.lucene.search.IndexSearcher,14,2,0,19,32,1,3,17,13,0.346153846,157,0.5,1,0.6875,0.202380952,1,3,10.07142857,1,0.7143,0.039490342140197754,-0.03494752198457718,-0.04577932506799698,-0.001778763486072421,-0.015499204397201538,0.039471585303545,0.029692869633436203,-0.007728314492851496,0.007554817013442516,0.008950203657150269,0.03908785432577133,-0.04755093529820442,-0.0010276555549353361,0.017345983535051346,-0.004694861359894276,0.041908860206604004,0.04505391791462898,0.03268253058195114,-0.0035581053234636784,0.038552023470401764,1
org.apache.lucene.queryParser.ParseException,5,3,0,3,18,0,2,1,4,0.55,387,0.4,1,0.866666667,0.4,1,1,75.4,14,4.8,-0.02397037111222744,-0.021582746878266335,-0.02400299347937107,-0.04901985451579094,-0.0038870691787451506,-0.03896193578839302,-0.024060124531388283,-0.03687490150332451,0.049678415060043335,-0.006779474206268787,-0.038771212100982666,0.027583450078964233,-0.040331773459911346,-0.00956142507493496,0.013677328824996948,-0.035395730286836624,-0.04366763308644295,-0.033207863569259644,0.03734171390533447,0.045288484543561935,0
org.apache.lucene.search.Weight,6,1,0,40,6,15,37,4,6,2.0,6,0.0,0,0.0,0.416666667,0,0,0.0,1,1.0,-0.036489538848400116,0.016522865742444992,0.049042485654354095,-0.03488539531826973,-0.017674291506409645,0.025667566806077957,0.02619192562997341,0.008120572194457054,0.039855677634477615,0.004157942719757557,0.009356582537293434,-0.008026247844099998,-0.04083138704299927,0.01628901995718479,0.009831821545958519,-0.04367102310061455,-0.0033750354778021574,0.00038335323915816844,-2.9796361559419893e-05,0.04355067014694214,0
org.apache.lucene.search.Scorer,9,1,15,33,11,34,30,3,7,0.875,47,1.0,1,0.0,0.416666667,0,0,4.111111111,1,0.8889,0.00858255010098219,0.04856406897306442,0.022861361503601074,0.04044301435351372,-0.002352291252464056,0.003224617335945368,-0.013341760262846947,-0.043897807598114014,0.017156517133116722,0.010466868057847023,-0.047109268605709076,-0.02484218403697014,-0.04867049306631088,-0.028598958626389503,0.020322710275650024,0.04321430251002312,0.020558249205350876,0.011942321434617043,0.04072389006614685,-0.005596047732979059,0
org.apache.lucene.index.IndexReader,57,1,4,80,108,1504,66,16,43,0.867346939,724,1.0,3,0.0,0.115288221,0,0,11.57894737,12,1.1754,0.034190256148576736,-0.020098870620131493,0.028711725026369095,0.003942596726119518,-0.025053417310118675,-0.006748783402144909,-0.024491822347044945,0.030673885717988014,0.009809327311813831,-0.04159969836473465,-0.0007313013193197548,-0.013238703832030296,0.03303263336420059,-0.0057284473441541195,0.03833051398396492,0.009741378016769886,-0.019152600318193436,0.04079078882932663,0.014747679233551025,-0.019850188866257668,1
org.apache.lucene.analysis.StopAnalyzer,7,2,0,6,13,0,1,5,6,0.5,197,0.5,0,0.666666667,0.333333333,0,0,26.85714286,1,0.1429,0.03770453482866287,0.0028465092182159424,0.03941229730844498,-0.04906390979886055,0.020166337490081787,0.031090551987290382,0.005147218704223633,-0.014182055369019508,0.0051330747082829475,-0.004195606801658869,-0.04054134339094162,-0.03391736000776291,0.006000774912536144,-0.010089367628097534,0.04774709418416023,-0.004747134633362293,0.030593479052186012,0.010230690240859985,0.04049844667315483,-0.0464526005089283,0
org.apache.lucene.index.TermVectorsReader,9,1,0,8,36,8,1,7,0,0.625,648,1.0,4,0.0,0.24691358,0,0,70.22222222,4,1.2222,-0.0036138356663286686,-0.003071349812671542,0.012692565098404884,-0.010926490649580956,-0.021287601441144943,-0.04276297613978386,0.012441402301192284,0.026623541489243507,-0.02933606505393982,0.0455455556511879,0.0201821681112051,-0.025877129286527634,-0.006566143129020929,0.019631868228316307,-0.035027045756578445,0.010276639834046364,0.027532827109098434,0.03127417713403702,0.02713296376168728,0.018300127238035202,1
org.apache.lucene.analysis.standard.StandardTokenizerTokenManager,22,1,0,5,38,153,1,4,7,0.848484848,3709,0.121212121,1,0.0,0.380952381,0,0,166.0909091,236,13.7727,0.004933410789817572,0.01741543971002102,0.018571753054857254,-0.03392687439918518,0.044653814285993576,0.008681153878569603,-0.02893732115626335,0.04328341409564018,-0.006457388401031494,0.04093518853187561,-0.00753435492515564,0.034938257187604904,0.013631981797516346,-0.021798646077513695,-0.018739640712738037,0.04595891386270523,0.007959330454468727,-0.030035054311156273,0.001748114824295044,-0.009811991825699806,1
org.apache.lucene.store.FSIndexOutput,6,3,0,2,14,0,1,1,5,0.0,49,0.0,0,0.807692308,0.333333333,1,2,7.0,1,0.8333,-0.038280654698610306,-0.03147325664758682,0.015381967648863792,0.0326731912791729,0.019749373197555542,0.03009011223912239,-0.009930658154189587,-0.016725648194551468,0.0010358511935919523,-0.015971804037690163,-0.02758452296257019,-0.03894280269742012,0.03267771750688553,-0.005451685283333063,-0.009454399347305298,-0.03902387619018555,0.046687863767147064,0.004340708255767822,0.00884818471968174,0.012458330020308495,0
org.apache.lucene.analysis.ISOLatin1AccentFilter,3,3,0,3,16,3,0,3,3,2.0,178,0.0,0,0.6,0.444444444,0,0,58.33333333,3,1.3333,-0.029251515865325928,-0.006417405791580677,0.02740458771586418,-0.02843470498919487,0.023923927918076515,-0.0021747290156781673,0.013336318545043468,0.03201964497566223,0.007088154554367065,0.03854287415742874,-0.0016120076179504395,-0.04131851717829704,0.04589249566197395,-0.024291014298796654,0.023609530180692673,-0.019513916224241257,-0.03664759546518326,-0.03256324678659439,0.023386668413877487,-0.0032971620094031096,1
org.apache.lucene.search.SortField,15,1,0,9,22,0,8,1,14,0.852040816,297,0.285714286,3,0.0,0.380952381,0,0,17.86666667,7,0.8,-0.011451179161667824,-0.030126065015792847,-0.011618274264037609,0.006034594960510731,0.010916799306869507,0.030418867245316505,-0.02607000432908535,0.015389805659651756,0.036203376948833466,0.010975569486618042,0.026987452059984207,-0.024226665496826172,0.030763059854507446,-0.03800640627741814,0.017464328557252884,-0.046609021723270416,-0.013021552935242653,-0.04536599665880203,-0.007941341027617455,-0.026823759078979492,0
org.apache.lucene.index.MultiTermPositions,3,2,0,5,6,3,1,4,2,2.0,16,0.0,0,0.833333333,0.5,1,1,4.333333333,1,0.6667,0.0400017611682415,0.0395379476249218,-0.027109330520033836,-0.03988586738705635,0.04037689045071602,-0.01906062290072441,-0.020326953381299973,0.035922061651945114,0.02711912989616394,0.019088709726929665,-0.006148231215775013,0.04334503412246704,0.0422607846558094,0.034868914633989334,0.04533199593424797,-0.028890211135149002,0.004993480630218983,-0.008153766393661499,0.03169967979192734,0.04889099672436714,0
org.apache.lucene.queryParser.FastCharStream,14,1,0,2,25,3,1,1,13,0.602564103,237,0.0,0,0.0,0.404761905,0,0,15.5,1,0.9286,0.01707887090742588,0.0005322456127032638,-0.03457840159535408,0.03981541842222214,0.004764902405440807,0.0014928579330444336,-0.0178203284740448,-0.01673303171992302,-0.01321218628436327,0.038110874593257904,0.011972963809967041,-0.025854652747511864,0.02364969812333584,0.004952484276145697,-0.013665741309523582,0.038547247648239136,-0.019736194983124733,0.03715760260820389,-0.021077174693346024,-0.036782313138246536,0
org.apache.lucene.search.WildcardTermEnum,6,3,0,5,20,5,1,4,5,0.825,247,0.0,1,0.722222222,0.333333333,1,4,38.83333333,16,3.6667,0.043485261499881744,0.011923086829483509,0.017926204949617386,-0.04790843650698662,-0.04743226617574692,0.04491960257291794,-0.014483839273452759,0.014082091860473156,0.032097212970256805,-0.0014996349345892668,0.04860948398709297,-0.00516857486218214,-0.04836437106132507,-0.035274237394332886,-0.00521578174084425,-0.043374501168727875,0.03710724040865898,0.018096666783094406,-0.043734729290008545,0.042398612946271896,0
org.apache.lucene.search.Sort,14,1,0,12,22,61,11,1,13,0.692307692,175,0.0,3,0.0,0.320512821,0,0,11.28571429,3,0.7143,-0.003247672226279974,0.03905882313847542,0.03022092580795288,-0.042258281260728836,-0.04781767725944519,0.035669177770614624,-0.01163783110678196,-0.018461544066667557,0.028749162331223488,-0.02922152914106846,0.02546977438032627,-0.001212125993333757,-0.03437581658363342,-0.0016581893432885408,0.0317949578166008,0.04646969586610794,0.011104566045105457,0.02525046467781067,-0.024872619658708572,-0.003987759351730347,0
org.apache.lucene.search.DefaultSimilarity,7,2,0,3,10,21,3,1,7,2.0,54,0.0,0,0.7,0.5,1,2,6.714285714,1,0.8571,0.005208486225455999,0.04741343855857849,0.04677923768758774,-0.032979387789964676,0.017375756055116653,0.011377853341400623,-0.012446761131286621,-0.04614586383104324,0.005135631654411554,-0.040828533470630646,0.0316009446978569,-0.029000401496887207,0.027677197009325027,0.04916861653327942,-0.0008000016096048057,0.022642463445663452,-0.009047001600265503,0.03680380433797836,0.019700486212968826,-0.04505162313580513,0
org.apache.lucene.search.ConstantScoreRangeQuery,10,2,0,5,24,0,0,5,10,0.444444444,313,1.0,0,0.571428571,0.3,2,3,29.8,13,3.1,-0.0478927306830883,0.044715575873851776,0.020825345069169998,0.04617367312312126,0.03321751207113266,0.014623683877289295,0.04902010038495064,-0.02212320640683174,-0.03401655703783035,0.021136904135346413,0.018644999712705612,-0.028323054313659668,0.04852380231022835,-0.01779153384268284,0.04774703457951546,0.004173630382865667,-0.03169228509068489,-0.009885584935545921,-0.03688527271151543,-0.01489761471748352,0
org.apache.lucene.analysis.TokenFilter,2,2,6,7,4,0,6,1,1,0.0,13,1.0,1,0.666666667,0.75,0,0,5.0,1,0.5,0.03971748426556587,-0.032258033752441406,0.028972655534744263,-0.0010883628856390715,-0.04515931010246277,-0.012213343754410744,-0.00792166031897068,-0.022404104471206665,-0.0039689065888524055,-0.02619216963648796,0.02970297262072563,0.04651690274477005,-0.00793832540512085,0.016883712261915207,-0.003740078303962946,-0.003498160745948553,-0.03505280613899231,0.00728452205657959,0.019513463601469994,0.03455036133527756,0
org.apache.lucene.search.PhraseQueue,2,2,0,5,4,1,3,2,0,2.0,37,0.0,0,0.916666667,0.666666667,1,3,17.5,4,2.0,0.00890995841473341,-0.03414449840784073,-0.048624057322740555,0.04520292207598686,0.030990272760391235,-0.03456463664770126,0.017017412930727005,0.0010303199524059892,0.023768728598952293,-0.0355997160077095,0.02013477124273777,0.021737169474363327,0.049786847084760666,-0.022368699312210083,-0.0069463192485272884,-0.03658660501241684,-0.04848914593458176,-0.04540128633379936,-0.005113774444907904,-0.03251644968986511,1
org.apache.lucene.store.MMapDirectory,2,3,0,5,10,1,0,5,2,1.0,48,1.0,0,0.972222222,0.75,0,0,22.5,1,0.5,0.010207504034042358,-0.019243817776441574,-0.025408750399947166,-0.015258264727890491,0.03943932056427002,-0.030952174216508865,-0.0145751116797328,0.0459551103413105,0.017283279448747635,0.030363058671355247,-0.04016408324241638,-0.003757524536922574,0.027612239122390747,-0.023572344332933426,0.03739246726036072,0.046597957611083984,-0.0020468414295464754,-0.010318005457520485,-0.0029667913913726807,-0.028929447755217552,0
org.apache.lucene.search.HitDoc,1,1,0,2,2,0,1,1,0,2.0,18,0.0,3,0.0,1.0,0,0,12.0,0,0.0,0.0117418821901083,-0.022595161572098732,0.04194365814328194,-0.049290817230939865,0.033823203295469284,0.014572083950042725,-0.02466415800154209,0.021990936249494553,-0.0086978729814291,0.033556919544935226,0.049824248999357224,-0.02181221917271614,-0.002996689174324274,-0.028478186577558517,0.019254112616181374,0.013933134265244007,0.03445538133382797,0.030505478382110596,0.04769248515367508,0.046367086470127106,0
org.apache.lucene.search.Explanation,11,1,0,33,19,41,33,0,10,0.633333333,186,1.0,0,0.0,0.309090909,0,0,15.63636364,4,1.4545,0.022431451827287674,0.030522609129548073,-0.01601048745214939,-0.02287864126265049,-0.002132582711055875,0.0126686692237854,-0.01631583645939827,0.030288588255643845,0.02077065035700798,0.0388229601085186,0.01284636277705431,0.04058341309428215,-0.0069360495544970036,0.040389638394117355,0.0185850802809,-0.04023662209510803,-0.01966807246208191,-0.012359392829239368,0.024465221911668777,-0.004360795021057129,1
org.apache.lucene.index.SegmentMergeInfo,5,1,0,7,14,0,3,4,0,0.75,108,0.333333333,4,0.0,0.4,0,0,19.4,5,1.6,-0.028035199269652367,-0.00010106563422596082,-0.00611798744648695,-0.0036100209690630436,-0.008808791637420654,-0.04636598378419876,-0.03901597857475281,-0.0340006947517395,-0.043140869587659836,-0.022684907540678978,0.04594047740101814,-0.009060638956725597,-0.037984155118465424,-0.02946937084197998,0.01802622713148594,-0.013583773747086525,-0.007793831638991833,-0.02126935124397278,0.029809515923261642,-0.03916052728891373,0
org.apache.lucene.index.SegmentTermDocs,12,1,1,11,23,16,2,10,8,0.670454545,420,0.875,4,0.0,0.197916667,0,0,32.66666667,1,0.9167,0.04791649430990219,-0.025636326521635056,-0.02424180507659912,0.040867410600185394,-0.03728092461824417,0.010048801079392433,0.02858021855354309,-0.037651680409908295,-0.0013148844009265304,-0.011840945109724998,0.027828115969896317,-0.022802263498306274,-0.03302394226193428,0.04945869371294975,-0.023115742951631546,0.03802131488919258,-0.042273811995983124,0.03508672118186951,-0.016948837786912918,-0.03907430171966553,1
org.apache.lucene.index.CompoundFileReader,14,2,0,10,38,43,3,7,14,0.75,246,1.0,2,0.458333333,0.595238095,0,0,16.28571429,1,0.9286,-0.04068753868341446,-0.01128697395324707,-0.046333909034729004,-0.02533869817852974,-0.029739033430814743,0.015125608071684837,-0.03784521296620369,0.006252926774322987,0.011434507556259632,0.026566576212644577,-0.010101979598402977,-0.04885830357670784,0.026108335703611374,-0.02953246794641018,0.024428779259324074,0.009873772040009499,0.04408710077404976,0.007656687404960394,-0.00913731474429369,0.032443851232528687,1
org.apache.lucene.search.PhraseQuery,15,2,0,9,43,0,3,7,11,0.589285714,302,1.0,0,0.461538462,0.191666667,2,3,18.86666667,6,1.8,-0.03569507598876953,0.006205153651535511,-0.0358835831284523,-0.011223089881241322,0.01859651878476143,0.029165619984269142,0.005990916397422552,0.010513657703995705,-0.020551955327391624,0.03612666577100754,-0.031535208225250244,0.023236077278852463,-0.04109986498951912,0.010182338766753674,-0.024885261431336403,-0.02123844064772129,-0.015544921159744263,0.028276044875383377,0.028992002829909325,-0.024873245507478714,0
org.apache.lucene.search.spans.NearSpans,22,1,0,6,52,95,3,6,7,0.748917749,563,1.0,5,0.0,0.194805195,0,0,24.09090909,5,1.5,-0.005854922346770763,-0.011852013878524303,-0.009092777967453003,-0.005886775441467762,-0.03258555382490158,-0.017724430188536644,-0.015986686572432518,0.03861147165298462,0.029334556311368942,-0.004471260122954845,-0.024082815274596214,0.02646152302622795,-0.04418817162513733,0.008247447200119495,0.020055007189512253,-0.00973847508430481,-0.022621626034379005,-0.04113847017288208,-0.041437070816755295,0.03563690930604935,1
org.apache.lucene.search.Hits,11,1,0,12,28,19,3,11,5,0.64,338,1.0,6,0.0,0.324675325,0,0,28.81818182,4,1.1818,0.04522625356912613,0.01391108613461256,-0.02351427637040615,0.032710932195186615,0.026066560298204422,0.014352833852171898,-0.015689169988036156,0.01668418012559414,0.031821489334106445,0.035405199974775314,0.0047058286145329475,-0.042658835649490356,0.001288807368837297,0.001852101064287126,0.01971491053700447,-0.04734479635953903,0.04853935167193413,-0.03486138582229614,0.028807198628783226,-0.04714936017990112,1
org.apache.lucene.queryParser.Token,3,1,0,4,4,3,4,0,3,1.4375,23,0.0,2,0.0,0.5,0,0,4.0,2,1.0,-0.015482914634048939,0.011932509951293468,-0.04057507961988449,-0.02495921216905117,0.04049263149499893,-0.018461544066667557,0.03978963568806648,0.002679038094356656,-0.02767186239361763,-0.024820495396852493,-0.0010759115684777498,0.022963393479585648,-0.03041738271713257,-0.02754100039601326,-0.0340549536049366,0.033732302486896515,-0.012018853798508644,0.020080262795090675,-0.008131945505738258,-0.03707735985517502,0
org.apache.lucene.search.spans.SpanTermQuery,10,3,0,6,27,0,1,6,9,0.111111111,116,1.0,1,0.64,0.214285714,2,2,10.5,4,1.3,-0.047500599175691605,0.0478111132979393,-0.03885377570986748,-0.01322754006832838,-0.024532044306397438,-0.02483348175883293,-0.040117956697940826,-0.03891792148351669,-0.022766059264540672,-0.006376808974891901,-0.025514941662549973,0.030702710151672363,-0.047583095729351044,-0.0265355221927166,0.047185759991407394,0.03495664522051811,0.03837908059358597,0.021173696964979172,0.0025354623794555664,-0.029905717819929123,1
org.apache.lucene.util.StringHelper,2,1,0,2,5,1,2,0,1,2.0,36,0.0,0,0.0,0.5,0,0,17.0,4,2.0,0.048677749931812286,-0.048901915550231934,-0.03249744698405266,0.013918930664658546,0.03215993568301201,-0.026836836710572243,0.013762461952865124,0.04560655355453491,-0.03407710790634155,-0.03049955889582634,-0.024948209524154663,-0.018382061272859573,0.009248578920960426,0.04841316491365433,0.03218888118863106,0.0019854605197906494,0.012353843078017235,0.042202454060316086,0.04564489796757698,0.028143763542175293,0
org.apache.lucene.store.RAMInputStream,5,3,0,3,8,2,1,2,5,0.666666667,93,1.0,1,0.84,0.36,1,5,17.0,3,1.2,0.023093396797776222,0.022631537169218063,0.009399062022566795,0.025853371247649193,-0.0005268037202768028,0.02057083323597908,-0.04561620205640793,0.03850455954670906,0.030737370252609253,0.025620782747864723,0.03603334352374077,0.04219898581504822,0.003693479346111417,-0.008519303984940052,0.002593141747638583,-0.04658390209078789,0.042031072080135345,-0.03189966082572937,0.042139213532209396,-0.02122177556157112,1
org.apache.lucene.search.Searcher,23,1,3,34,28,247,24,13,22,0.909090909,131,1.0,1,0.0,0.273913043,0,0,4.652173913,1,0.9565,-0.028083235025405884,-0.0027249157428741455,0.009731864556670189,0.007626730017364025,0.036762647330760956,-0.01366686262190342,-0.0003296196518931538,-0.027638167142868042,-0.005850327201187611,-0.038559816777706146,-0.004796647932380438,0.006548374891281128,-0.04297371953725815,0.043742917478084564,-0.04603933170437813,-0.04812338203191757,-0.04255812242627144,0.03656633943319321,0.02732784114778042,0.04624731093645096,1
org.apache.lucene.analysis.Analyzer,3,1,6,13,4,3,12,1,3,2.0,8,0.0,0,0.0,0.666666667,0,0,1.666666667,1,0.6667,0.029085468500852585,-0.016370177268981934,-0.009126412682235241,-0.03128696605563164,-0.021477872505784035,0.01687180995941162,-0.0324387326836586,-0.03308080509305,0.040557097643613815,0.04752730578184128,0.04070292040705681,0.0075521706603467464,-0.043979447335004807,-0.03798583149909973,0.007860392332077026,-0.04763815551996231,-0.03705104440450668,0.010120618157088757,-0.014605844393372536,-0.045785050839185715,0
org.apache.lucene.search.DisjunctionSumScorer,10,2,1,6,34,1,3,4,8,0.46031746,288,1.0,1,0.5,0.5,1,3,27.1,1,0.8,-0.025781214237213135,-0.03334168717265129,-0.03888417407870293,0.04155363887548447,-0.009911710396409035,-0.03427481651306152,-0.020771944895386696,0.025720631703734398,-0.014345681294798851,-0.01874830201268196,0.008107125759124756,-0.013881469145417213,-0.007921802811324596,0.005372458603233099,-0.014889722689986229,0.04259641095995903,0.01955467462539673,-0.04979431629180908,0.03129800036549568,-0.033771269023418427,1
org.apache.lucene.index.TermBuffer,11,1,0,4,25,0,1,3,6,0.52,241,1.0,1,0.0,0.242857143,0,0,20.45454545,3,1.4545,0.030156558379530907,-0.01390231866389513,-0.0016856014262884855,-0.021099191159009933,0.030573148280382156,0.034977786242961884,0.010431235656142235,-0.02349778451025486,-0.009150559082627296,-0.019993936643004417,-0.04883468896150589,0.03905496001243591,-0.0030610740650445223,-0.0030203103087842464,0.03542305901646614,-0.045181117951869965,0.031631868332624435,-0.037827204912900925,-0.026791030541062355,0.025377964600920677,0
org.apache.lucene.store.BufferedIndexOutput,9,2,2,3,11,8,2,1,8,0.5,175,0.75,0,0.619047619,0.333333333,1,3,18.0,1,0.8889,0.025227993726730347,0.033567607402801514,0.02257821522653103,0.04333577677607536,0.03737484663724899,-0.005409437231719494,0.043738193809986115,0.023008590564131737,0.027203166857361794,-0.006930422969162464,-0.01020659226924181,-0.022121727466583252,-0.042575985193252563,0.015188639983534813,0.04441596195101738,0.04459870979189873,-0.009711772203445435,0.030430788174271584,0.0188986174762249,-0.021479826420545578,1
org.apache.lucene.index.TermVectorOffsetInfo,9,1,0,7,10,2,7,0,8,0.666666667,83,0.666666667,1,0.0,0.5,1,1,7.888888889,5,1.1111,0.00823056697845459,-0.0006999373435974121,0.02481628581881523,-0.02706216648221016,-0.020923053845763206,-0.004689759109169245,0.019109422340989113,-0.03290776535868645,0.0392281599342823,-0.01543919462710619,0.028699899092316628,0.014320189133286476,0.03411242365837097,-0.022331327199935913,-0.016010265797376633,0.015286212787032127,-0.013874078169465065,0.029712622985243797,-0.02977113053202629,0.012958246283233166,0
org.apache.lucene.document.Field,23,1,0,9,34,93,6,3,22,0.704545455,726,1.0,0,0.0,0.198067633,0,0,30.04347826,17,1.8261,0.0342150516808033,-0.014209866523742676,-0.011783897876739502,-0.0005023836856707931,-0.002488458063453436,-0.017874807119369507,0.03122241422533989,-0.03279333561658859,0.03945999592542648,-0.0004673004150390625,0.013044202700257301,0.01611574925482273,-0.001408267067745328,0.008531510829925537,-0.015703272074460983,0.0237822774797678,0.0012150525581091642,-0.01640297845005989,-0.04357287287712097,-0.049990396946668625,1
org.apache.lucene.analysis.KeywordAnalyzer,2,2,0,3,4,1,0,3,2,2.0,10,0.0,0,0.666666667,0.666666667,0,0,4.0,1,0.5,0.007301348261535168,-0.044641394168138504,-0.02573276124894619,-0.030272115021944046,0.042063940316438675,-0.04348716139793396,0.02512422204017639,-0.004306757356971502,0.0009468853240832686,0.04399878904223442,-0.01792718842625618,-0.03468669205904007,0.0038178979884833097,0.038714177906513214,0.045604318380355835,-0.01842355728149414,0.013664036989212036,0.02471305802464485,-0.02646024152636528,0.034262675791978836,0
org.apache.lucene.store.FSDirectory,26,2,1,13,80,53,6,8,18,0.854545455,938,0.818181818,0,0.314285714,0.296,0,0,34.65384615,2,1.0,0.038483232259750366,0.04560320824384689,0.005677509121596813,-0.04162539914250374,0.04212508350610733,-0.01848115399479866,0.0287108663469553,0.021957898512482643,0.04844972491264343,-0.04646749049425125,0.046042025089263916,-0.04640763998031616,-0.03453855961561203,-0.045510970056056976,-0.027735549956560135,0.03684448078274727,0.0458223894238472,-0.016626756638288498,0.018615251407027245,-0.01812601648271084,1
org.apache.lucene.search.BooleanClause,10,1,0,7,18,0,6,2,10,0.333333333,107,1.0,2,0.0,0.375,1,1,9.5,4,1.4,0.04227084666490555,-0.0009414016967639327,0.011323702521622181,-0.017735982313752174,-0.02096201851963997,-0.04309917613863945,-0.039265017956495285,-0.045396167784929276,-0.029853004962205887,0.042439479380846024,0.04718330502510071,-0.008396160788834095,7.638335227966309e-05,0.03926428034901619,0.0063127814792096615,-0.025726359337568283,0.013140261173248291,0.00902892928570509,-0.01863192394375801,-0.024450749158859253,1
